id,wikidata_id,wikidata_ims_id,wikidata_image,wikidata_depict
0071824cx036a-08,http://www.wikidata.org/entity/Q65621397,75656,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20da%20Ba%C3%ADa%20de%20Guanabara%2C%20ao%20fundo%20o%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%20-%208.jpg,http://www.wikidata.org/entity/Q6315432 Jurujuba
0071824cx036b-01,http://www.wikidata.org/entity/Q89049579,75657,http://commons.wikimedia.org/wiki/Special:FilePath/Pra%C3%A7a%20Afonso%20Viseu.jpg,nan
0071824cx036b-03,http://www.wikidata.org/entity/Q89049582,75659,http://commons.wikimedia.org/wiki/Special:FilePath/Cascatinha%20da%20Tijuca%20-%202.jpg,nan
0071824cx036b-04,http://www.wikidata.org/entity/Q65620538,75660,http://commons.wikimedia.org/wiki/Special:FilePath/Bico%20do%20Papagaio%20-%202.jpg,http://www.wikidata.org/entity/Q3613313 Alto da Boa Vista
0071824cx036b-05,http://www.wikidata.org/entity/Q89049585,75661,http://commons.wikimedia.org/wiki/Special:FilePath/Hotel%20Villa%20Moreau%20-%202.jpg,nan
0071824cx036b-06,http://www.wikidata.org/entity/Q65620540,75662,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%20a%20partir%20do%20Pico%20da%20Tijuca.jpg,nan
0071824cx037-01,http://www.wikidata.org/entity/Q65620541,75664,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20centro%20do%20Rio%20de%20Janeiro%20a%20partir%20do%20Morro%20do%20Castelo%20-%201.jpg,http://www.wikidata.org/entity/Q10332478 Morro do Castelo
0071824cx037-02,http://www.wikidata.org/entity/Q65621398,75665,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20centro%20do%20Rio%20de%20Janeiro%20a%20partir%20do%20Morro%20do%20Castelo%20-%202.jpg,http://www.wikidata.org/entity/Q10332478 Morro do Castelo
0071824cx037-03,http://www.wikidata.org/entity/Q65620543,75666,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20das%20Palmeiras%20Imperiais%20-%207.jpg,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro
0071824cx037-04,http://www.wikidata.org/entity/Q65620544,75667,http://commons.wikimedia.org/wiki/Special:FilePath/Cascatinha.jpg,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro
0071824cx037-05,http://www.wikidata.org/entity/Q65620546,75668,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20do%20Corcovado%20a%20partir%20do%20Jardim%20Bot%C3%A2nico%20-%202.jpg,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro
0071824cx037-06,http://www.wikidata.org/entity/Q65620547,19212,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20da%20Moeda%20-%202.jpg,http://www.wikidata.org/entity/Q10353440 Campo de Santana
0071824cx037-09,http://www.wikidata.org/entity/Q65620548,75669,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Rio%20de%20Janeiro%20tomada%20do%20Corcovado.jpg,http://www.wikidata.org/entity/Q506938 Corcovado
0071824cx037-10,http://www.wikidata.org/entity/Q65620549,75670,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20dos%20Bairros%20de%20Botafogo%20e%20Urca%20a%20partir%20do%20Corcovado.jpg,http://www.wikidata.org/entity/Q506938 Corcovado
0071824cx037-11,http://www.wikidata.org/entity/Q65620550,75671,http://commons.wikimedia.org/wiki/Special:FilePath/Bairros%20da%20Lapa%20e%20de%20Santa%20Teresa%2C%20ao%20centro%2C%20os%20Arcos%20da%20Lapa.jpg,nan
0071824cx037-12,http://www.wikidata.org/entity/Q65621399,75672,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20centro%20do%20Rio%20de%20Janeiro%20a%20partir%20do%20Morro%20do%20Castelo%20-%203.jpg,http://www.wikidata.org/entity/Q10332478 Morro do Castelo
0071824cx037-13,http://www.wikidata.org/entity/Q65621400,75673,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20centro%20do%20Rio%20de%20Janeiro%20a%20partir%20do%20Morro%20do%20Castelo%20-%204.jpg,http://www.wikidata.org/entity/Q10332478 Morro do Castelo
0071824cx037-14,http://www.wikidata.org/entity/Q65621401,75674,http://commons.wikimedia.org/wiki/Special:FilePath/Jardim%20Bot%C3%A2nico%2C%20%C3%A0%20esquerda%2C%20o%20Morro%20do%20Corcovado.jpg,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro
0071824cx037-15,http://www.wikidata.org/entity/Q65620555,75675,http://commons.wikimedia.org/wiki/Special:FilePath/Caminho%20suspenso%20na%20Floresta%20da%20Tijuca%2C%20ao%20fundo%2C%20a%20Pedra%20da%20G%C3%A1vea.jpg,http://www.wikidata.org/entity/Q14942956 Tijuca Forest
0071824cx038-07,http://www.wikidata.org/entity/Q65620557,75679,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20de%20Palmeiras%20no%20Jardim%20Bot%C3%A2nico.jpg,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro
0071824cx038-09,http://www.wikidata.org/entity/Q89049586,75681,http://commons.wikimedia.org/wiki/Special:FilePath/Viaduto%20do%20Silvestre%2C%20Estrada%20de%20Ferro%20do%20Corcovado%2C%20Km%201%20%28aproximadamente%29%20-%201.jpg,nan
0071824cx038-10,http://www.wikidata.org/entity/Q65621402,75682,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20do%20Corcovado%20a%20partir%20da%20Floresta%20da%20Tijuca.jpg,http://www.wikidata.org/entity/Q14942956 Tijuca Forest
0071824cx038-11,http://www.wikidata.org/entity/Q65620559,75683,http://commons.wikimedia.org/wiki/Special:FilePath/Estrada%20de%20Ferro%20do%20Corcovado%2C%20com%20o%20mirante%20Chap%C3%A9u%20do%20Sol%20ao%20fundo.jpg,http://www.wikidata.org/entity/Q506938 Corcovado
0071824cx038-12,http://www.wikidata.org/entity/Q65620560,75684,http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%A3o%20de%20A%C3%A7%C3%BAcar%20visto%20do%20alto%20do%20Morro%20do%20Corcovado.jpg,http://www.wikidata.org/entity/Q506938 Corcovado
0071824cx038-13,http://www.wikidata.org/entity/Q89049590,75685,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20das%20Caboclas%2C%20Estrada%20de%20Ferro%20do%20Corcovado%2C%20km%202%20%28aproximadamente%29%20-%201.jpg,nan
0071824cx038-14,http://www.wikidata.org/entity/Q89049589,75686,http://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20das%20Caboclas%2C%20Estrada%20de%20Ferro%20do%20Corcovado%2C%20km%202%20%28aproximadamente%29%20-%202.jpg,nan
0071824cx039-04,http://www.wikidata.org/entity/Q65620561,75688,http://commons.wikimedia.org/wiki/Special:FilePath/Rebocador%20Audaz.jpg,http://www.wikidata.org/entity/Q224101 Baía de Guanabara
0071824cx040-01,http://www.wikidata.org/entity/Q89049596,75689,http://commons.wikimedia.org/wiki/Special:FilePath/Vegeta%C3%A7%C3%A3o%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,nan
0071824cx040-02,http://www.wikidata.org/entity/Q65620562,75690,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20da%20Ba%C3%ADa%20da%20Guanabara%20e%20arredores%20-%201.jpg,nan
0071824cx040-03,http://www.wikidata.org/entity/Q89049243,69545,http://commons.wikimedia.org/wiki/Special:FilePath/Homem%20montado%20a%20cavalo%20com%20trajes%20t%C3%ADpicos%20da%20regi%C3%A3o%20sul%20da%20pa%C3%ADs.jpg,nan
0071824cx040-05,http://www.wikidata.org/entity/Q65620563,75693,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20do%20Cais%20Pharoux%2C%20pra%C3%A7a%20XV%20de%20Novembro%20e%20arredores%20do%20centro%20do%20Rio%20de%20Janeiro.jpg,http://www.wikidata.org/entity/Q224101 Baía de Guanabara
0071824cx040-06,http://www.wikidata.org/entity/Q65621403,75694,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20da%20Ba%C3%ADa%20da%20Guanabara%20e%20arredores%20-%202.jpg,http://www.wikidata.org/entity/Q224101 Baía de Guanabara
0071824cx040-07,http://www.wikidata.org/entity/Q65621404,75695,http://commons.wikimedia.org/wiki/Special:FilePath/Bairro%20do%20Flamengo%20visto%20do%20Morro%20Nova%20Cintra%20-%203.jpg,http://www.wikidata.org/entity/Q22049663 Morro da Nova Cintra
0071824cx040-08,http://www.wikidata.org/entity/Q89049599,75696,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%20visto%20a%20partir%20da%20Ilha%20das%20Cobras%20-%202.jpg,nan
0071824cx040-09,http://www.wikidata.org/entity/Q65620566,69546,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%20visto%20a%20partir%20da%20Ilha%20das%20Cobras%20-%204.jpg,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras
0071824cx040-10,http://www.wikidata.org/entity/Q89049245,69547,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%20visto%20a%20partir%20da%20Ilha%20das%20Cobras%20-%201.jpg,nan
0071824cx040-11,http://www.wikidata.org/entity/Q89049603,75699,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Santa%20Teresa%20e%20dos%20Arcos%20da%20Lapa.jpg,nan
0071824cx040-12,http://www.wikidata.org/entity/Q89049604,75700,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20de%20Itapuca%20-%202.jpg,nan
0071824cx040-13,http://www.wikidata.org/entity/Q65620567,75701,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20de%20Itapuca%20-%204.jpg,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí
0071824cx041-01,http://www.wikidata.org/entity/Q65620568,76146,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%20tomado%20do%20Morro%20do%20Castelo%20-%203.jpg,http://www.wikidata.org/entity/Q10332478 Morro do Castelo
0071824cx041-02,http://www.wikidata.org/entity/Q65621405,76147,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%20tomado%20do%20Morro%20do%20Castelo%20-%204.jpg,http://www.wikidata.org/entity/Q10332478 Morro do Castelo
0071824cx042-01,http://www.wikidata.org/entity/Q65620570,76237,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20das%20Laranjeiras%20-%202.jpg,http://www.wikidata.org/entity/Q2408889 Cosme Velho
0071824cx042-02,http://www.wikidata.org/entity/Q89049647,76180,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20D%27%C3%A1gua%20-%201.jpg,nan
0071824cx042-03,http://www.wikidata.org/entity/Q89049650,76181,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20D%27%C3%A1gua%20-%202.jpg,nan
0071824cx042-06,http://www.wikidata.org/entity/Q65621406,76183,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20Fiscal%20-%203.jpg,http://www.wikidata.org/entity/Q224101 Baía de Guanabara
0071824cx042-07,http://www.wikidata.org/entity/Q65621407,76184,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20Fiscal%20-%204.jpg,http://www.wikidata.org/entity/Q224101 Baía de Guanabara
0071824cx042-08,http://www.wikidata.org/entity/Q89049652,76185,http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20do%20Catete%2C%20atual%20Museu%20da%20Rep%C3%BAblica%20-%201.jpg,nan
0071824cx042-09,http://www.wikidata.org/entity/Q89049660,76186,http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20do%20Catete%2C%20atual%20Museu%20da%20Rep%C3%BAblica%20-%202.jpg,nan
0071824cx042-10,http://www.wikidata.org/entity/Q65621408,76187,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20Fiscal%20-%205.jpg,http://www.wikidata.org/entity/Q224101 Baía de Guanabara
0071824cx042-11,http://www.wikidata.org/entity/Q65620574,76188,http://commons.wikimedia.org/wiki/Special:FilePath/Bairro%20da%20Gl%C3%B3ria%20tomado%20do%20Morro%20do%20Castelo.jpg,http://www.wikidata.org/entity/Q10332478 Morro do Castelo
0071824cx042-13,http://www.wikidata.org/entity/Q89049666,76189,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20a%20Jos%C3%A9%20de%20Alencar.jpg,nan
0071824cx043a-01,http://www.wikidata.org/entity/Q89049608,76148,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20do%20%C3%8Dndio%20-%203.jpg,nan
0071824cx043a-03,http://www.wikidata.org/entity/Q65621409,76149,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20de%20Itapuca%20-%205.jpg,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí
0071824cx043a-11,http://www.wikidata.org/entity/Q65620576,76150,http://commons.wikimedia.org/wiki/Special:FilePath/Marinha%20-%20embarca%C3%A7%C3%A3o%20n%C3%A3o%20identificada.jpg,http://www.wikidata.org/entity/Q224101 Baía de Guanabara
0071824cx045-01,http://www.wikidata.org/entity/Q65620578,76152,http://commons.wikimedia.org/wiki/Special:FilePath/Estrada%20de%20Ferro%20do%20Corcovado%3B%20Mirante%20Chap%C3%A9u%20do%20Sol%20no%20cume%20do%20Corcovado%3B%20Km%203.6%20-%201.jpg,http://www.wikidata.org/entity/Q14942956 Tijuca Forest
0071824cx045-02,http://www.wikidata.org/entity/Q65620579,76236,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20do%20Corcovado%2C%20mirante%20Chap%C3%A9u%20do%20sol.jpg,http://www.wikidata.org/entity/Q14942956 Tijuca Forest
0071824cx045-03,http://www.wikidata.org/entity/Q65621410,76153,http://commons.wikimedia.org/wiki/Special:FilePath/Estrada%20de%20Ferro%20do%20Corcovado%3B%20Mirante%20Chap%C3%A9u%20do%20Sol%20no%20cume%20do%20Corcovado%3B%20Km%203.6%20-%202.jpg,http://www.wikidata.org/entity/Q14942956 Tijuca Forest
0071824cx045-04,http://www.wikidata.org/entity/Q65620581,76154,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20enseada%20de%20Botafogo%2C%20a%20partir%20do%20topo%20do%20Corcovado.jpg,http://www.wikidata.org/entity/Q506938 Corcovado
0071824cx045-10,http://www.wikidata.org/entity/Q65621411,76155,http://commons.wikimedia.org/wiki/Special:FilePath/Viaduto%20do%20Silvestre%2C%20Estrada%20de%20Ferro%20do%20Corcovado%2C%20Km%201%20%28aproximadamente%29%20-%206.jpg,http://www.wikidata.org/entity/Q14942956 Tijuca Forest
0071824cx045-11,http://www.wikidata.org/entity/Q65621412,76156,http://commons.wikimedia.org/wiki/Special:FilePath/Viaduto%20do%20Silvestre%2C%20Estrada%20de%20Ferro%20do%20Corcovado%2C%20Km%201%20%28aproximadamente%29%20-%207.jpg,http://www.wikidata.org/entity/Q14942956 Tijuca Forest
0071824cx045-12,http://www.wikidata.org/entity/Q65621413,76157,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20das%20Laranjeiras%20-%201.jpg,http://www.wikidata.org/entity/Q727335 Laranjeiras (Bairro)
0071824cx046-02,http://www.wikidata.org/entity/Q65620586,76158,http://commons.wikimedia.org/wiki/Special:FilePath/Bairro%20do%20Flamengo%20visto%20do%20Morro%20da%20Nova%20Cintra.jpg,http://www.wikidata.org/entity/Q22049663 Morro da Nova Cintra
0071824cx046-05,http://www.wikidata.org/entity/Q65620587,76160,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20da%20Ba%C3%ADa%20de%20Guanabara%2C%20com%20destaque%20para%20o%20Morro%20do%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar.jpg,nan
0071824cx046-06,http://www.wikidata.org/entity/Q65621414,nan,nan,http://www.wikidata.org/entity/Q202730 Copacabana
0071824cx049-13,http://www.wikidata.org/entity/Q65621415,76162,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20Jardim%20Bot%C3%A2nico%20-%202.jpg,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro
0071824cx049b-02,http://www.wikidata.org/entity/Q89049611,76163,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20da%20Ba%C3%ADa%20de%20Guanabara%20vista%20a%20partir%20de%20Niter%C3%B3i.%2C%20ao%20fundo%20o%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar.jpg,nan
0071824cx049b-06,http://www.wikidata.org/entity/Q89049612,76164,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20do%20Corcovado%20a%20partir%20do%20Jardim%20Bot%C3%A2nico%20-%201.jpg,nan
0071824cx049b-08,http://www.wikidata.org/entity/Q65620590,19214,http://commons.wikimedia.org/wiki/Special:FilePath/Interior%20do%20Jardim%20Bot%C3%A2nico%20-%202.jpg,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro
0071824cx050-01,http://www.wikidata.org/entity/Q65620591,17273,http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20do%20Ouvidor%20-%205.jpg,http://www.wikidata.org/entity/Q2946148 Centro
0071824cx050-01t,http://www.wikidata.org/entity/Q65621416,nan,nan,http://www.wikidata.org/entity/Q2946148 Centro
0071824cx050-02,http://www.wikidata.org/entity/Q65620593,nan,nan,http://www.wikidata.org/entity/Q45242 Jardim Botânico do Rio de Janeiro
0071824cx050-06,http://www.wikidata.org/entity/Q89049618,76165,http://commons.wikimedia.org/wiki/Special:FilePath/Jardim%20Bot%C3%A2nico%2C%20antiga%20entrada%20lateral.jpg,nan
0071824cx056-01,http://www.wikidata.org/entity/Q89049622,76166,http://commons.wikimedia.org/wiki/Special:FilePath/Museu%20Nacional%2C%20antigo%20Pal%C3%A1cio%20Imperial%20de%20S%C3%A3o%20Crist%C3%B3v%C3%A3o%20-%202.jpg,nan
0071824cx056-02,http://www.wikidata.org/entity/Q89049633,76167,http://commons.wikimedia.org/wiki/Special:FilePath/Museu%20Nacional%2C%20antigo%20Pal%C3%A1cio%20Imperial%20de%20S%C3%A3o%20Crist%C3%B3v%C3%A3o%20-%203.jpg,nan
0071824cx056-03,http://www.wikidata.org/entity/Q65620594,nan,nan,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro
0071824cx056-04,http://www.wikidata.org/entity/Q65621417,76168,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20ao%20Marechal%20Os%C3%B3rio%2C%20est%C3%A1tua%20equestre%2C%20em%20frente%20ao%20Pa%C3%A7o%20Imperial%20-%203.jpg,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro
0071824cx056-05,http://www.wikidata.org/entity/Q65620596,76169,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20ao%20Visconde%20de%20Rio%20Branco%20-%202.jpg,http://www.wikidata.org/entity/Q1532671 Glória
0071824cx056-06,http://www.wikidata.org/entity/Q65620597,76170,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20ao%20Visconde%20de%20Rio%20Branco%20-%203.jpg,http://www.wikidata.org/entity/Q1532671 Glória
0071824cx056-07,http://www.wikidata.org/entity/Q65620598,76171,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20a%20D.%20Pedro%20I%2C%20est%C3%A1tua%20equestre%20-%204.jpg,http://www.wikidata.org/entity/Q10353390 Praça Tiradentes
0071824cx056-08,http://www.wikidata.org/entity/Q65620599,76172,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20ao%20General%20Os%C3%B3rio%2C%20est%C3%A1tua%20equestre%2C%20em%20frente%20ao%20Pa%C3%A7o%20Imperial.jpg,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro
0071824cx057-03,http://www.wikidata.org/entity/Q65620601,76203,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20a%20D.%20Pedro%20I%2C%20est%C3%A1tua%20equestre%20-%205.jpg,http://www.wikidata.org/entity/Q10353390 Praça Tiradentes
0071824cx057-04,http://www.wikidata.org/entity/Q89049679,76204,http://commons.wikimedia.org/wiki/Special:FilePath/Morro%20do%20Corcovado%20a%20partir%20da%20Avenida%20Beira%20Mar.jpg,nan
0071824cx057-09,http://www.wikidata.org/entity/Q65620602,76205,http://commons.wikimedia.org/wiki/Special:FilePath/Panorama%20do%20Rio%20de%20Janeiro%20visto%20do%20Morro%20do%20Castelo.jpg,http://www.wikidata.org/entity/Q10332478 Morro do Castelo
0071824cx057-10,http://www.wikidata.org/entity/Q65620603,76206,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20da%20Boa%20Viagem%20-%206.jpg,http://www.wikidata.org/entity/Q178725 Niterói
0071824cx057-11,http://www.wikidata.org/entity/Q89049681,76207,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20da%20Boa%20Viagem%20-%203.jpg,nan
0071824cx060-01,http://www.wikidata.org/entity/Q89049683,76208,http://commons.wikimedia.org/wiki/Special:FilePath/Ba%C3%ADa%20de%20Guanabara%20vista%20de%20Niter%C3%B3i%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,nan
0071824cx060-04,http://www.wikidata.org/entity/Q65620604,76211,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20a%20D.%20Pedro%20I%2C%20est%C3%A1tua%20equestre%20-%206.jpg,http://www.wikidata.org/entity/Q10353390 Praça Tiradentes
0071824cx060-05,http://www.wikidata.org/entity/Q65620605,76212,http://commons.wikimedia.org/wiki/Special:FilePath/Centro%20do%20Rio%20de%20Janeiro%20visto%20a%20partir%20da%20Ilha%20das%20Cobras.jpg,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras
0071824cx060-06,http://www.wikidata.org/entity/Q65620606,69642,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20do%20Pa%C3%A7o%2C%20monumento%20em%20homenagem%20ao%20General%20Os%C3%B3rio%2C%20est%C3%A1tua%20equestre.jpg,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro
0071824cx060-07,http://www.wikidata.org/entity/Q89049685,76214,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20homenagem%20a%20D.%20Pedro%20I%2C%20est%C3%A1tua%20equestre%20-%201.jpg,nan
0071824cx063-02,http://www.wikidata.org/entity/Q89049637,76173,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20da%20Boa%20Viagem%20-%201.jpg,nan
0071824cx063-06,http://www.wikidata.org/entity/Q89049639,76175,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20da%20Boa%20Viagem%2C%20Capela%20de%20Nossa%20Senhora%20da%20Boa%20Viagem.jpg,nan
0071824cx063-08,http://www.wikidata.org/entity/Q89049228,66513,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20das%20Cobras%20-%201.jpg,nan
0071824cx063-09,http://www.wikidata.org/entity/Q89049641,76176,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20da%20Boa%20Viagem%20-%202.jpg,nan
0071824cx063-10,http://www.wikidata.org/entity/Q65620607,66514,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20Bom%20Jesus%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.tif,http://www.wikidata.org/entity/Q224101 Baía de Guanabara
0071824cx064-10,http://www.wikidata.org/entity/Q89049672,76190,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20do%20%C3%8Dndio%20-%204.jpg,nan
0071824cx064-11,http://www.wikidata.org/entity/Q89049676,76191,http://commons.wikimedia.org/wiki/Special:FilePath/Pedra%20do%20%C3%8Dndio%20-%205.jpg,nan
0071824cx064-14,http://www.wikidata.org/entity/Q89049310,71034,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20das%20Cobras%20-%202.jpg,nan
0071824cx064-15,http://www.wikidata.org/entity/Q65620608,76193,http://commons.wikimedia.org/wiki/Special:FilePath/Ilha%20da%20Boa%20Viagem%20-%205.jpg,nan
0071824cx065-01,http://www.wikidata.org/entity/Q65620609,nan,nan,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx065-02,http://www.wikidata.org/entity/Q65621418,76218,http://commons.wikimedia.org/wiki/Special:FilePath/Teatro%20Municipal%20-%209.jpg,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx065-03,http://www.wikidata.org/entity/Q65620612,19210,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Escola%20Nacional%20de%20Belas%20Artes%2C%20%C3%A0%20esquerda%20o%20Teatro%20Municipal.jpg,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx065-04,http://www.wikidata.org/entity/Q65620613,76219,http://commons.wikimedia.org/wiki/Special:FilePath/Supremo%20Tribunal%20Federal%2C%20atual%20Centro%20Cultural%20Justi%C3%A7a%20Federal.jpg,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx065-05,http://www.wikidata.org/entity/Q65620614,76220,http://commons.wikimedia.org/wiki/Special:FilePath/Biblioteca%20Nacional%2C%20Acervo%20do%20Instituto%20Moreira%20Salles.jpg,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx065-06,http://www.wikidata.org/entity/Q65620615,76221,http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20Monroe%20-%201.jpg,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx065-07,http://www.wikidata.org/entity/Q89049686,76223,http://commons.wikimedia.org/wiki/Special:FilePath/Bairro%20do%20Flamengo%20visto%20do%20Morro%20Nova%20Cintra%20-%201.jpg,nan
0071824cx065-08,http://www.wikidata.org/entity/Q65620616,76222,http://commons.wikimedia.org/wiki/Special:FilePath/Enseada%20de%20Botafogo%20vista%20do%20alto%20do%20Corcovado%2C%20com%20o%20Morro%20do%20P%C3%A3o%20de%20A%C3%A7%C3%BAcar%20ao%20fundo.jpg,http://www.wikidata.org/entity/Q506938 Corcovado
0071824cx065-09,http://www.wikidata.org/entity/Q65620617,76224,http://commons.wikimedia.org/wiki/Special:FilePath/Imprensa%20Nacional%20-%203.jpg,http://www.wikidata.org/entity/Q2946148 Centro
0071824cx065-10,http://www.wikidata.org/entity/Q65621419,76225,http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20Monroe%20-%202.jpg,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx065-11,http://www.wikidata.org/entity/Q65621421,76226,http://commons.wikimedia.org/wiki/Special:FilePath/Teatro%20Municipal%20-%2010.jpg,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx065-12,http://www.wikidata.org/entity/Q65621420,76227,http://commons.wikimedia.org/wiki/Special:FilePath/Teatro%20Municipal%20-%2011.jpg,http://www.wikidata.org/entity/Q579694 Cinelândia
0071824cx066-08,http://www.wikidata.org/entity/Q65620621,76196,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20da%20Igreja%20de%20Nossa%20Senhora%20de%20Copacabana%20-%202.jpg,http://www.wikidata.org/entity/Q202730 Copacabana
0071824cx066-12,http://www.wikidata.org/entity/Q65620622,76197,http://commons.wikimedia.org/wiki/Special:FilePath/Antigo%20pr%C3%A9dio%20da%20Bolsa%20de%20Fundos%20P%C3%BAblicos%20%28ou%20Bolsa%20de%20Valores%29%2C%20atual%20Centro%20Cultural%20do%20Banco%20do%20Brasil.jpg,http://www.wikidata.org/entity/Q2946148 Centro
